"","control1","control2","control3","control4","case1","case2","case3"
"202572_s_at",7.47018217121785,6.64915582775582,6.99898507938856,6.96392111839231,6.52417499244032,6.71958324626003,6.62177749989222
"202573_at",7.552241478537,7.73848053696311,7.84408233962993,7.99759195975765,7.39777914271746,7.7652482965533,7.89856225828346
"202574_s_at",8.34953934354918,7.76881245300177,7.92458731988932,8.15353050150496,7.68165056175566,7.94991733352567,7.91577855067862
"202575_at",7.8300741478729,7.6062417087468,7.65513858406517,7.92316171642949,7.84042772377418,7.88313246109083,8.18779946903944
"202576_s_at",8.73332227099462,8.42012187811619,8.39838126422524,8.44673278624606,8.38952680358044,8.39838126422524,8.17268502778524
"202577_s_at",7.6340526021899,7.67611878937261,7.6340526021899,7.87781784931111,7.45688448493597,7.6340526021899,7.67611878937261
"202578_s_at",8.58127781677928,7.95792633518058,7.72369137086866,7.99383648782688,7.99383648782688,7.74613482849969,8.1024598295968
"202579_x_at",9.39106373326216,9.60779062549427,9.44884212053237,9.22523225237357,9.95010035136305,9.78460258831061,9.8060636785272
"202580_x_at",10.2890821712879,9.59119788103586,10.1366360706457,10.3673112418379,10.0741530314589,9.96820219445862,10.2766153266045
"202581_at",6.89229076792007,7.58590174689884,7.58630615118873,7.8616237472932,6.55129691724404,5.94562302439874,6.83733246318893
"202582_s_at",7.95942227695567,8.8124956423858,8.2359558128559,8.25777502649655,6.88202870397139,7.19705570555425,7.23411328632994
"202583_s_at",8.0769082705967,7.73424958603004,7.17848521467463,7.52479873715613,6.25124471476627,6.26022594754785,6.6438446136876
"202584_at",7.71670128188797,7.8020011360225,7.57455616251759,7.81803890181304,7.32943570014292,7.21038946759556,7.38279137904321
"202585_s_at",7.31460378131165,6.72566433981359,6.54973723541716,6.81954585984053,6.17041070709275,6.2551212276066,6.16354227492476
"202586_at",7.3487340377449,7.1846263255205,7.1373155948185,7.31127540617357,7.26731366421404,7.23000116379903,7.39823634453589
"202587_s_at",9.66291278212061,9.53387746429756,9.8038514477407,9.88034017278409,9.88616823842997,9.8038514477407,9.7995266140648
"202588_at",7.79140526536668,8.13343752883273,8.00880107011119,7.97531800835161,8.46711374543543,8.20200101384451,8.13343752883273
"202589_at",11.4439133247508,11.7786864201708,11.7753916737921,11.5691172007758,11.4350785445133,11.3910007926641,11.3499020402589
"202590_s_at",7.10212991041519,6.87714966474863,6.98521114100396,7.13992298748244,7.03972099027408,7.03241658716351,6.95930195187969
"202591_s_at",10.4157158526233,10.590929239774,10.799495758914,10.5523673042804,10.3213021507769,10.5411188172221,10.5390147521639
"202592_at",9.36756214035192,9.24896458960194,9.24591582515852,9.58466522496744,9.44157913100127,9.4715392479711,9.39179734351087
"202593_s_at",9.7422277424679,9.63266058550772,9.33328697733038,9.55732712771632,9.73992444561723,9.59442374810587,9.23516195409588
"202594_at",8.72532500008361,8.75996449272526,8.33928888943082,8.56044387261432,8.27972109702349,8.53745031852494,8.66108935491467
"202595_s_at",9.00614010771433,8.96776744574244,8.74750273613487,9.04582391475695,8.65221015518517,9.15791628695214,8.75146765258556
"202596_at",10.5367165467635,10.5478899095815,10.6322176390297,10.728653500105,10.658498804173,10.6322176390297,10.8976155572078
"202597_at",7.50679731626042,7.45217803815614,7.57018155836192,7.41856905181509,7.72309081813844,7.63886047318307,7.53934408992607
"202598_at",10.2304719304938,10.3276422267585,9.90525111080723,9.97424259322434,10.777066550958,10.3697847230034,10.3860017466858
"202599_s_at",7.64175460306685,7.83024823418461,7.64988281961578,7.93253604672489,6.53729435695162,6.97799881254376,7.13137423740969
"202600_s_at",6.40734327258194,6.4666357546868,6.87268148282144,6.65370191978058,5.92594802625083,5.88238399758455,6.03485194048075
"202601_s_at",7.00173693532859,6.94550401474391,6.36465826103077,6.426874564368,7.27779983987092,7.32589239279838,6.78979892415702
"202602_s_at",8.34247579462731,8.70027151458327,8.5646371028837,8.15192752287793,9.01126196798705,8.56223643876174,9.25930501086802
"202603_at",9.11238756593175,9.67273453155856,9.29582039601555,9.21518730998888,8.29502246730755,8.84547572804143,8.78536904228397
"202604_x_at",7.81274031761259,7.84120065690738,7.08372449982081,7.44040708748582,7.13099299154303,7.44040708748582,7.1888768824861
"202605_at",8.9728660625341,9.47453469445238,9.41013075167291,9.61587831845572,9.55853567570155,9.51634450650835,9.94948762595368
"202606_s_at",7.43730474974448,7.94684322943217,7.64649857895002,7.64387474250336,5.30483758525976,5.41112708923446,6.0062749149434
"202607_at",7.46245440240133,7.4288512697634,7.92562320481724,7.56649900135462,6.67289716319459,7.22406140890551,7.16154295955033
"202608_s_at",7.29443762431862,6.55080857272286,6.91791090327028,6.83336191493564,6.70134895960161,6.83336191493564,6.85597187547674
"202609_at",7.9731086812263,8.1221701831171,7.8411250081343,7.67093100728794,6.2458077413878,6.85830457633388,6.67755628959372
"202610_s_at",7.26604156975603,7.40290903699026,7.21758175299824,6.97049309189619,5.9552880848119,6.51323106594747,6.26646633341669
"202611_s_at",5.48471566433837,5.65247816516455,5.80197461004128,5.21806636456179,4.78040303782045,5.13537349259601,4.86154700180667
"202612_s_at",4.17993841539785,3.91843255523524,3.78499998362616,4.0040691321384,4.07724308327503,4.12447532030567,3.92755794867931
"202613_at",9.97679212229875,10.2940461464243,10.5027889323631,10.6643276644967,9.16190297538986,9.73860489362455,9.59822814197309
"202614_at",7.91790136235277,8.43785963707819,8.37072508340123,8.18363881091643,7.4812684364157,7.91981744082219,7.61271461070984
"202615_at",8.20607977764833,8.47128692288982,8.89771367863061,8.63019688473336,6.47169929809276,7.05970835788703,6.84196351756494
"202616_s_at",7.41321749762206,7.30054369781906,7.30054369781906,7.35251565010904,7.1428530967422,7.10980320552832,7.51931583471826
"202617_s_at",6.5685594594672,6.55124816110596,6.54431135418645,6.60955865232208,6.55124816110596,6.26863391304514,6.70384058157608
"202618_s_at",6.85185776454475,6.97411545726023,6.93307516446924,7.16357486070571,6.83111173379115,6.59552173403432,6.66400093889737
"202619_s_at",9.29878745592114,9.24649987371989,9.24309253121986,9.17785586528364,9.23380749246959,9.24649987371989,9.24649987371989
"202620_s_at",8.44891277083807,9.19614356297411,9.08566436692947,8.68738722117989,8.60609345759474,8.72737167380227,9.12494060991966
"202621_at",8.14110240290141,7.7730943912221,7.96380805380612,8.2187403735168,7.97233202561382,7.92861209896164,8.06060330083211
"202622_s_at",7.99505257288758,7.7309786539133,8.13947257305455,7.94046924687409,7.30183160738212,6.48722607665333,7.01112625896416
"202623_at",8.10175849851119,8.25174493563338,7.77411953041752,8.10175849851119,7.86112901277546,7.98599544965645,8.34003659550943
